2024-09-22 14:13:19.979,192.168.15.107 - 2024-09-22 14:13:19.886,2024-09-22 14:13:19.886
2024-09-22 14:13:21.003,192.168.15.107 - 2024-09-22 14:13:20.887,2024-09-22 14:13:20.887
2024-09-22 14:13:21.883,192.168.15.107 - 2024-09-22 14:13:21.888,2024-09-22 14:13:21.888
2024-09-22 14:13:22.881,192.168.15.107 - 2024-09-22 14:13:22.889,2024-09-22 14:13:22.889
2024-09-22 14:13:24.152,192.168.15.107 - 2024-09-22 14:13:23.890,2024-09-22 14:13:23.890
2024-09-22 14:13:24.932,192.168.15.107 - 2024-09-22 14:13:24.891,2024-09-22 14:13:24.891
2024-09-22 14:13:25.882,192.168.15.107 - 2024-09-22 14:13:25.892,2024-09-22 14:13:25.892
2024-09-22 14:13:26.943,192.168.15.107 - 2024-09-22 14:13:26.893,2024-09-22 14:13:26.893
2024-09-22 14:13:27.889,192.168.15.107 - 2024-09-22 14:13:27.894,2024-09-22 14:13:27.894
2024-09-22 14:13:28.991,192.168.15.107 - 2024-09-22 14:13:28.895,2024-09-22 14:13:28.895
2024-09-22 14:13:30.014,192.168.15.107 - 2024-09-22 14:13:29.896,2024-09-22 14:13:29.896
2024-09-22 14:13:30.936,192.168.15.107 - 2024-09-22 14:13:30.897,2024-09-22 14:13:30.897
2024-09-22 14:13:31.896,192.168.15.107 - 2024-09-22 14:13:31.898,2024-09-22 14:13:31.898
2024-09-22 14:13:32.984,192.168.15.107 - 2024-09-22 14:13:32.899,2024-09-22 14:13:32.899
2024-09-22 14:13:34.008,192.168.15.107 - 2024-09-22 14:13:33.900,2024-09-22 14:13:33.900
2024-09-22 14:13:34.893,192.168.15.107 - 2024-09-22 14:13:34.901,2024-09-22 14:13:34.901
2024-09-22 14:13:35.954,192.168.15.107 - 2024-09-22 14:13:35.902,2024-09-22 14:13:35.902
2024-09-22 14:13:36.978,192.168.15.107 - 2024-09-22 14:13:36.903,2024-09-22 14:13:36.903
2024-09-22 14:13:38.002,192.168.15.107 - 2024-09-22 14:13:37.904,2024-09-22 14:13:37.904
2024-09-22 14:13:39.026,192.168.15.107 - 2024-09-22 14:13:38.905,2024-09-22 14:13:38.905
2024-09-22 14:13:39.947,192.168.15.107 - 2024-09-22 14:13:39.906,2024-09-22 14:13:39.906
2024-09-22 14:13:41.074,192.168.15.107 - 2024-09-22 14:13:40.907,2024-09-22 14:13:40.907
2024-09-22 14:13:41.912,192.168.15.107 - 2024-09-22 14:13:41.908,2024-09-22 14:13:41.908
2024-09-22 14:13:43.019,192.168.15.107 - 2024-09-22 14:13:42.909,2024-09-22 14:13:42.909
2024-09-22 14:13:43.941,192.168.15.107 - 2024-09-22 14:13:43.910,2024-09-22 14:13:43.910
2024-09-22 14:13:44.965,192.168.15.107 - 2024-09-22 14:13:44.911,2024-09-22 14:13:44.911
2024-09-22 14:13:45.906,192.168.15.107 - 2024-09-22 14:13:45.912,2024-09-22 14:13:45.912
2024-09-22 14:13:47.014,192.168.15.107 - 2024-09-22 14:13:46.913,2024-09-22 14:13:46.913
2024-09-22 14:13:48.037,192.168.15.107 - 2024-09-22 14:13:47.914,2024-09-22 14:13:47.914
2024-09-22 14:13:49.061,192.168.15.107 - 2024-09-22 14:13:48.915,2024-09-22 14:13:48.915
2024-09-22 14:13:49.982,192.168.15.107 - 2024-09-22 14:13:49.916,2024-09-22 14:13:49.916
2024-09-22 14:13:51.006,192.168.15.107 - 2024-09-22 14:13:50.917,2024-09-22 14:13:50.917
2024-09-22 14:13:51.951,192.168.15.107 - 2024-09-22 14:13:51.918,2024-09-22 14:13:51.918
2024-09-22 14:13:52.952,192.168.15.107 - 2024-09-22 14:13:52.919,2024-09-22 14:13:52.919
2024-09-22 14:13:53.917,192.168.15.107 - 2024-09-22 14:13:53.920,2024-09-22 14:13:53.920
2024-09-22 14:13:54.940,192.168.15.107 - 2024-09-22 14:13:54.921,2024-09-22 14:13:54.921
2024-09-22 14:13:56.024,192.168.15.107 - 2024-09-22 14:13:55.922,2024-09-22 14:13:55.922
2024-09-22 14:13:56.914,192.168.15.107 - 2024-09-22 14:13:56.923,2024-09-22 14:13:56.923
2024-09-22 14:13:57.921,192.168.15.107 - 2024-09-22 14:13:57.924,2024-09-22 14:13:57.924
2024-09-22 14:13:59.096,192.168.15.107 - 2024-09-22 14:13:58.925,2024-09-22 14:13:58.925
2024-09-22 14:13:59.918,192.168.15.107 - 2024-09-22 14:13:59.926,2024-09-22 14:13:59.926
2024-09-22 14:14:01.021,192.168.15.107 - 2024-09-22 14:14:00.927,2024-09-22 14:14:00.927
2024-09-22 14:14:01.963,192.168.15.107 - 2024-09-22 14:14:01.928,2024-09-22 14:14:01.928
2024-09-22 14:14:02.988,192.168.15.107 - 2024-09-22 14:14:02.929,2024-09-22 14:14:02.929
2024-09-22 14:14:04.011,192.168.15.107 - 2024-09-22 14:14:03.930,2024-09-22 14:14:03.930
2024-09-22 14:14:05.035,192.168.15.107 - 2024-09-22 14:14:04.931,2024-09-22 14:14:04.931
2024-09-22 14:14:05.957,192.168.15.107 - 2024-09-22 14:14:05.932,2024-09-22 14:14:05.932
2024-09-22 14:14:07.084,192.168.15.107 - 2024-09-22 14:14:06.933,2024-09-22 14:14:06.933
2024-09-22 14:14:08.108,192.168.15.107 - 2024-09-22 14:14:07.934,2024-09-22 14:14:07.934
2024-09-22 14:14:09.030,192.168.15.107 - 2024-09-22 14:14:08.935,2024-09-22 14:14:08.935
2024-09-22 14:14:10.033,192.168.15.107 - 2024-09-22 14:14:09.936,2024-09-22 14:14:09.936
2024-09-22 14:14:10.975,192.168.15.107 - 2024-09-22 14:14:10.937,2024-09-22 14:14:10.937
2024-09-22 14:14:11.999,192.168.15.107 - 2024-09-22 14:14:11.938,2024-09-22 14:14:11.938
2024-09-22 14:14:13.023,192.168.15.107 - 2024-09-22 14:14:12.939,2024-09-22 14:14:12.939
2024-09-22 14:14:13.939,192.168.15.107 - 2024-09-22 14:14:13.940,2024-09-22 14:14:13.940
2024-09-22 14:14:14.931,192.168.15.107 - 2024-09-22 14:14:14.941,2024-09-22 14:14:14.941
2024-09-22 14:14:15.939,192.168.15.107 - 2024-09-22 14:14:15.942,2024-09-22 14:14:15.942
2024-09-22 14:14:17.016,192.168.15.107 - 2024-09-22 14:14:16.943,2024-09-22 14:14:16.943
2024-09-22 14:14:18.143,192.168.15.107 - 2024-09-22 14:14:17.944,2024-09-22 14:14:17.944
2024-09-22 14:14:19.166,192.168.15.107 - 2024-09-22 14:14:18.945,2024-09-22 14:14:18.945
2024-09-22 14:14:19.985,192.168.15.107 - 2024-09-22 14:14:19.946,2024-09-22 14:14:19.946
2024-09-22 14:14:21.010,192.168.15.107 - 2024-09-22 14:14:20.947,2024-09-22 14:14:20.947
2024-09-22 14:14:22.035,192.168.15.107 - 2024-09-22 14:14:21.948,2024-09-22 14:14:21.948
2024-09-22 14:14:22.944,192.168.15.107 - 2024-09-22 14:14:22.949,2024-09-22 14:14:22.949
2024-09-22 14:14:23.951,192.168.15.107 - 2024-09-22 14:14:23.950,2024-09-22 14:14:23.950
2024-09-22 14:14:25.052,192.168.15.107 - 2024-09-22 14:14:24.951,2024-09-22 14:14:24.951
2024-09-22 14:14:25.944,192.168.15.107 - 2024-09-22 14:14:25.952,2024-09-22 14:14:25.952
2024-09-22 14:14:26.959,192.168.15.107 - 2024-09-22 14:14:26.953,2024-09-22 14:14:26.953
2024-09-22 14:14:27.952,192.168.15.107 - 2024-09-22 14:14:27.954,2024-09-22 14:14:27.954
2024-09-22 14:14:28.997,192.168.15.107 - 2024-09-22 14:14:28.955,2024-09-22 14:14:28.955
2024-09-22 14:14:30.021,192.168.15.107 - 2024-09-22 14:14:29.956,2024-09-22 14:14:29.956
2024-09-22 14:14:31.045,192.168.15.107 - 2024-09-22 14:14:30.957,2024-09-22 14:14:30.957
2024-09-22 14:14:32.069,192.168.15.107 - 2024-09-22 14:14:31.958,2024-09-22 14:14:31.958
2024-09-22 14:14:32.991,192.168.15.107 - 2024-09-22 14:14:32.959,2024-09-22 14:14:32.959
2024-09-22 14:14:34.014,192.168.15.107 - 2024-09-22 14:14:33.960,2024-09-22 14:14:33.960
2024-09-22 14:14:34.959,192.168.15.107 - 2024-09-22 14:14:34.961,2024-09-22 14:14:34.961
2024-09-22 14:14:36.063,192.168.15.107 - 2024-09-22 14:14:35.962,2024-09-22 14:14:35.962
2024-09-22 14:14:36.992,192.168.15.107 - 2024-09-22 14:14:36.963,2024-09-22 14:14:36.963
2024-09-22 14:14:38.008,192.168.15.107 - 2024-09-22 14:14:37.964,2024-09-22 14:14:37.964
2024-09-22 14:14:39.032,192.168.15.107 - 2024-09-22 14:14:38.965,2024-09-22 14:14:38.965
2024-09-22 14:14:40.056,192.168.15.107 - 2024-09-22 14:14:39.966,2024-09-22 14:14:39.966
2024-09-22 14:14:40.958,192.168.15.107 - 2024-09-22 14:14:40.967,2024-09-22 14:14:40.967
2024-09-22 14:14:42.106,192.168.15.107 - 2024-09-22 14:14:41.968,2024-09-22 14:14:41.968
2024-09-22 14:14:43.026,192.168.15.107 - 2024-09-22 14:14:42.969,2024-09-22 14:14:42.969
2024-09-22 14:14:44.152,192.168.15.107 - 2024-09-22 14:14:43.970,2024-09-22 14:14:43.970
2024-09-22 14:14:45.176,192.168.15.107 - 2024-09-22 14:14:44.971,2024-09-22 14:14:44.971
2024-09-22 14:14:46.098,192.168.15.107 - 2024-09-22 14:14:45.972,2024-09-22 14:14:45.972
2024-09-22 14:14:47.024,192.168.15.107 - 2024-09-22 14:14:46.973,2024-09-22 14:14:46.973
2024-09-22 14:14:48.043,192.168.15.107 - 2024-09-22 14:14:47.974,2024-09-22 14:14:47.974
2024-09-22 14:14:49.068,192.168.15.107 - 2024-09-22 14:14:48.975,2024-09-22 14:14:48.975
2024-09-22 14:14:50.047,192.168.15.107 - 2024-09-22 14:14:49.976,2024-09-22 14:14:49.976
2024-09-22 14:14:51.013,192.168.15.107 - 2024-09-22 14:14:50.977,2024-09-22 14:14:50.977
2024-09-22 14:14:52.037,192.168.15.107 - 2024-09-22 14:14:51.978,2024-09-22 14:14:51.978
2024-09-22 14:14:53.164,192.168.15.107 - 2024-09-22 14:14:52.979,2024-09-22 14:14:52.979
2024-09-22 14:14:54.188,192.168.15.107 - 2024-09-22 14:14:53.980,2024-09-22 14:14:53.980
2024-09-22 14:14:54.974,192.168.15.107 - 2024-09-22 14:14:54.981,2024-09-22 14:14:54.981
2024-09-22 14:14:55.988,192.168.15.107 - 2024-09-22 14:14:55.982,2024-09-22 14:14:55.982
2024-09-22 14:14:57.055,192.168.15.107 - 2024-09-22 14:14:56.983,2024-09-22 14:14:56.983
2024-09-22 14:14:57.981,192.168.15.107 - 2024-09-22 14:14:57.984,2024-09-22 14:14:57.984
2024-09-22 14:14:59.103,192.168.15.107 - 2024-09-22 14:14:58.985,2024-09-22 14:14:58.985
2024-09-22 14:15:00.024,192.168.15.107 - 2024-09-22 14:14:59.986,2024-09-22 14:14:59.986
2024-09-22 14:15:01.151,192.168.15.107 - 2024-09-22 14:15:00.987,2024-09-22 14:15:00.987
2024-09-22 14:15:02.003,192.168.15.107 - 2024-09-22 14:15:01.988,2024-09-22 14:15:01.988
2024-09-22 14:15:03.097,192.168.15.107 - 2024-09-22 14:15:02.989,2024-09-22 14:15:02.989
2024-09-22 14:15:04.018,192.168.15.107 - 2024-09-22 14:15:03.990,2024-09-22 14:15:03.990
2024-09-22 14:15:05.038,192.168.15.107 - 2024-09-22 14:15:04.991,2024-09-22 14:15:04.991
2024-09-22 14:15:06.067,192.168.15.107 - 2024-09-22 14:15:05.992,2024-09-22 14:15:05.992
2024-09-22 14:15:07.091,192.168.15.107 - 2024-09-22 14:15:06.993,2024-09-22 14:15:06.993
2024-09-22 14:15:08.114,192.168.15.107 - 2024-09-22 14:15:07.994,2024-09-22 14:15:07.994
2024-09-22 14:15:08.992,192.168.15.107 - 2024-09-22 14:15:08.995,2024-09-22 14:15:08.995
2024-09-22 14:15:10.060,192.168.15.107 - 2024-09-22 14:15:09.996,2024-09-22 14:15:09.996
2024-09-22 14:15:11.195,192.168.15.107 - 2024-09-22 14:15:10.997,2024-09-22 14:15:10.997
2024-09-22 14:15:12.006,192.168.15.107 - 2024-09-22 14:15:11.998,2024-09-22 14:15:11.998
2024-09-22 14:15:13.029,192.168.15.107 - 2024-09-22 14:15:12.999,2024-09-22 14:15:12.999
2024-09-22 14:15:14.056,192.168.15.107 - 2024-09-22 14:15:14.000,2024-09-22 14:15:14.000
2024-09-22 14:15:14.992,192.168.15.107 - 2024-09-22 14:15:15.001,2024-09-22 14:15:15.001
2024-09-22 14:15:16.101,192.168.15.107 - 2024-09-22 14:15:16.002,2024-09-22 14:15:16.002
2024-09-22 14:15:16.998,192.168.15.107 - 2024-09-22 14:15:17.003,2024-09-22 14:15:17.003
2024-09-22 14:15:18.150,192.168.15.107 - 2024-09-22 14:15:18.004,2024-09-22 14:15:18.004
2024-09-22 14:15:19.071,192.168.15.107 - 2024-09-22 14:15:19.005,2024-09-22 14:15:19.005
2024-09-22 14:15:20.197,192.168.15.107 - 2024-09-22 14:15:20.006,2024-09-22 14:15:20.006
2024-09-22 14:15:21.222,192.168.15.107 - 2024-09-22 14:15:21.007,2024-09-22 14:15:21.007
2024-09-22 14:15:22.002,192.168.15.107 - 2024-09-22 14:15:22.008,2024-09-22 14:15:22.008
2024-09-22 14:15:23.065,192.168.15.107 - 2024-09-22 14:15:23.009,2024-09-22 14:15:23.009
2024-09-22 14:15:24.062,192.168.15.107 - 2024-09-22 14:15:24.010,2024-09-22 14:15:24.010
2024-09-22 14:15:25.030,192.168.15.107 - 2024-09-22 14:15:25.011,2024-09-22 14:15:25.011
2024-09-22 14:15:26.034,192.168.15.107 - 2024-09-22 14:15:26.012,2024-09-22 14:15:26.012
2024-09-22 14:15:27.161,192.168.15.107 - 2024-09-22 14:15:27.013,2024-09-22 14:15:27.013
2024-09-22 14:15:28.007,192.168.15.107 - 2024-09-22 14:15:28.014,2024-09-22 14:15:28.014
2024-09-22 14:15:29.106,192.168.15.107 - 2024-09-22 14:15:29.015,2024-09-22 14:15:29.015
2024-09-22 14:15:30.130,192.168.15.107 - 2024-09-22 14:15:30.016,2024-09-22 14:15:30.016
2024-09-22 14:15:31.154,192.168.15.107 - 2024-09-22 14:15:31.017,2024-09-22 14:15:31.017
2024-09-22 14:15:32.075,192.168.15.107 - 2024-09-22 14:15:32.018,2024-09-22 14:15:32.018
2024-09-22 14:15:33.100,192.168.15.107 - 2024-09-22 14:15:33.019,2024-09-22 14:15:33.019
2024-09-22 14:15:34.013,192.168.15.107 - 2024-09-22 14:15:34.020,2024-09-22 14:15:34.020
2024-09-22 14:15:35.045,192.168.15.107 - 2024-09-22 14:15:35.021,2024-09-22 14:15:35.021
2024-09-22 14:15:36.016,192.168.15.107 - 2024-09-22 14:15:36.022,2024-09-22 14:15:36.022
2024-09-22 14:15:37.039,192.168.15.107 - 2024-09-22 14:15:37.023,2024-09-22 14:15:37.023
2024-09-22 14:15:38.015,192.168.15.107 - 2024-09-22 14:15:38.024,2024-09-22 14:15:38.024
2024-09-22 14:15:39.018,192.168.15.107 - 2024-09-22 14:15:39.025,2024-09-22 14:15:39.025
2024-09-22 14:15:40.029,192.168.15.107 - 2024-09-22 14:15:40.026,2024-09-22 14:15:40.026
2024-09-22 14:15:41.088,192.168.15.107 - 2024-09-22 14:15:41.027,2024-09-22 14:15:41.027
2024-09-22 14:15:42.111,192.168.15.107 - 2024-09-22 14:15:42.028,2024-09-22 14:15:42.028
2024-09-22 14:15:43.135,192.168.15.107 - 2024-09-22 14:15:43.029,2024-09-22 14:15:43.029
2024-09-22 14:15:44.159,192.168.15.107 - 2024-09-22 14:15:44.030,2024-09-22 14:15:44.030
2024-09-22 14:15:45.183,192.168.15.107 - 2024-09-22 14:15:45.031,2024-09-22 14:15:45.031
2024-09-22 14:15:46.032,192.168.15.107 - 2024-09-22 14:15:46.032,2024-09-22 14:15:46.032
2024-09-22 14:15:47.083,192.168.15.107 - 2024-09-22 14:15:47.033,2024-09-22 14:15:47.033
2024-09-22 14:15:48.153,192.168.15.107 - 2024-09-22 14:15:48.034,2024-09-22 14:15:48.034
2024-09-22 14:15:49.068,192.168.15.107 - 2024-09-22 14:15:49.035,2024-09-22 14:15:49.035
2024-09-22 14:15:50.303,192.168.15.107 - 2024-09-22 14:15:50.036,2024-09-22 14:15:50.036
2024-09-22 14:15:51.038,192.168.15.107 - 2024-09-22 14:15:51.037,2024-09-22 14:15:51.037
2024-09-22 14:15:52.100,192.168.15.107 - 2024-09-22 14:15:52.038,2024-09-22 14:15:52.038
2024-09-22 14:15:53.170,192.168.15.107 - 2024-09-22 14:15:53.039,2024-09-22 14:15:53.039
2024-09-22 14:15:54.194,192.168.15.107 - 2024-09-22 14:15:54.040,2024-09-22 14:15:54.040
2024-09-22 14:15:55.117,192.168.15.107 - 2024-09-22 14:15:55.041,2024-09-22 14:15:55.041
2024-09-22 14:15:56.044,192.168.15.107 - 2024-09-22 14:15:56.042,2024-09-22 14:15:56.042
2024-09-22 14:15:57.036,192.168.15.107 - 2024-09-22 14:15:57.043,2024-09-22 14:15:57.043
2024-09-22 14:15:58.085,192.168.15.107 - 2024-09-22 14:15:58.044,2024-09-22 14:15:58.044
2024-09-22 14:15:59.347,192.168.15.107 - 2024-09-22 14:15:59.045,2024-09-22 14:15:59.045
2024-09-22 14:16:00.134,192.168.15.107 - 2024-09-22 14:16:00.046,2024-09-22 14:16:00.046
2024-09-22 14:16:01.158,192.168.15.107 - 2024-09-22 14:16:01.047,2024-09-22 14:16:01.047
2024-09-22 14:16:02.284,192.168.15.107 - 2024-09-22 14:16:02.048,2024-09-22 14:16:02.048
2024-09-22 14:16:03.410,192.168.15.107 - 2024-09-22 14:16:03.049,2024-09-22 14:16:03.049
2024-09-22 14:16:04.052,192.168.15.107 - 2024-09-22 14:16:04.050,2024-09-22 14:16:04.050
2024-09-22 14:16:05.254,192.168.15.107 - 2024-09-22 14:16:05.051,2024-09-22 14:16:05.051
2024-09-22 14:16:06.388,192.168.15.107 - 2024-09-22 14:16:06.052,2024-09-22 14:16:06.052
2024-09-22 14:16:07.181,192.168.15.107 - 2024-09-22 14:16:07.053,2024-09-22 14:16:07.053
2024-09-22 14:16:08.121,192.168.15.107 - 2024-09-22 14:16:08.054,2024-09-22 14:16:08.054
2024-09-22 14:16:09.145,192.168.15.107 - 2024-09-22 14:16:09.055,2024-09-22 14:16:09.055
2024-09-22 14:16:10.148,192.168.15.107 - 2024-09-22 14:16:10.056,2024-09-22 14:16:10.056
2024-09-22 14:16:11.053,192.168.15.107 - 2024-09-22 14:16:11.057,2024-09-22 14:16:11.057
2024-09-22 14:16:12.114,192.168.15.107 - 2024-09-22 14:16:12.058,2024-09-22 14:16:12.058
2024-09-22 14:16:13.241,192.168.15.107 - 2024-09-22 14:16:13.059,2024-09-22 14:16:13.059
2024-09-22 14:16:15.698,192.168.15.107 - 2024-09-22 14:16:14.060,2024-09-22 14:16:14.060
2024-09-22 14:16:15.742,192.168.15.107 - 2024-09-22 14:16:15.061,2024-09-22 14:16:15.061
2024-09-22 14:16:16.210,192.168.15.107 - 2024-09-22 14:16:16.062,2024-09-22 14:16:16.062
2024-09-22 14:16:17.676,192.168.15.107 - 2024-09-22 14:16:17.063,2024-09-22 14:16:17.063
2024-09-22 14:16:18.079,192.168.15.107 - 2024-09-22 14:16:18.064,2024-09-22 14:16:18.064
2024-09-22 14:16:19.180,192.168.15.107 - 2024-09-22 14:16:19.065,2024-09-22 14:16:19.065
2024-09-22 14:16:20.204,192.168.15.107 - 2024-09-22 14:16:20.066,2024-09-22 14:16:20.066
2024-09-22 14:16:21.076,192.168.15.107 - 2024-09-22 14:16:21.067,2024-09-22 14:16:21.067
2024-09-22 14:16:22.144,192.168.15.107 - 2024-09-22 14:16:22.068,2024-09-22 14:16:22.068
2024-09-22 14:16:23.276,192.168.15.107 - 2024-09-22 14:16:23.069,2024-09-22 14:16:23.069
2024-09-22 14:16:24.070,192.168.15.107 - 2024-09-22 14:16:24.070,2024-09-22 14:16:24.070
2024-09-22 14:16:25.427,192.168.15.107 - 2024-09-22 14:16:25.071,2024-09-22 14:16:25.071
2024-09-22 14:16:26.143,192.168.15.107 - 2024-09-22 14:16:26.072,2024-09-22 14:16:26.072
2024-09-22 14:16:27.091,192.168.15.107 - 2024-09-22 14:16:27.073,2024-09-22 14:16:27.073
2024-09-22 14:16:28.192,192.168.15.107 - 2024-09-22 14:16:28.074,2024-09-22 14:16:28.074
2024-09-22 14:16:29.072,192.168.15.107 - 2024-09-22 14:16:29.075,2024-09-22 14:16:29.075
2024-09-22 14:16:30.120,192.168.15.107 - 2024-09-22 14:16:30.076,2024-09-22 14:16:30.076
2024-09-22 14:16:31.079,192.168.15.107 - 2024-09-22 14:16:31.077,2024-09-22 14:16:31.077
2024-09-22 14:16:32.115,192.168.15.107 - 2024-09-22 14:16:32.078,2024-09-22 14:16:32.078
2024-09-22 14:16:33.312,192.168.15.107 - 2024-09-22 14:16:33.079,2024-09-22 14:16:33.079
2024-09-22 14:16:34.130,192.168.15.107 - 2024-09-22 14:16:34.080,2024-09-22 14:16:34.080
2024-09-22 14:16:35.155,192.168.15.107 - 2024-09-22 14:16:35.081,2024-09-22 14:16:35.081
2024-09-22 14:16:36.179,192.168.15.107 - 2024-09-22 14:16:36.082,2024-09-22 14:16:36.082
2024-09-22 14:16:37.098,192.168.15.107 - 2024-09-22 14:16:37.083,2024-09-22 14:16:37.083
2024-09-22 14:16:38.147,192.168.15.107 - 2024-09-22 14:16:38.084,2024-09-22 14:16:38.084
2024-09-22 14:16:39.251,192.168.15.107 - 2024-09-22 14:16:39.085,2024-09-22 14:16:39.085
2024-09-22 14:16:40.172,192.168.15.107 - 2024-09-22 14:16:40.086,2024-09-22 14:16:40.086
2024-09-22 14:16:41.093,192.168.15.107 - 2024-09-22 14:16:41.087,2024-09-22 14:16:41.087
2024-09-22 14:16:42.118,192.168.15.107 - 2024-09-22 14:16:42.088,2024-09-22 14:16:42.088
2024-09-22 14:16:43.142,192.168.15.107 - 2024-09-22 14:16:43.089,2024-09-22 14:16:43.089
2024-09-22 14:16:44.166,192.168.15.107 - 2024-09-22 14:16:44.090,2024-09-22 14:16:44.090
2024-09-22 14:16:45.190,192.168.15.107 - 2024-09-22 14:16:45.091,2024-09-22 14:16:45.091
2024-09-22 14:16:46.214,192.168.15.107 - 2024-09-22 14:16:46.092,2024-09-22 14:16:46.092
2024-09-22 14:16:47.114,192.168.15.107 - 2024-09-22 14:16:47.093,2024-09-22 14:16:47.093
2024-09-22 14:16:48.085,192.168.15.107 - 2024-09-22 14:16:48.094,2024-09-22 14:16:48.094
2024-09-22 14:16:49.286,192.168.15.107 - 2024-09-22 14:16:49.095,2024-09-22 14:16:49.095
2024-09-22 14:16:50.106,192.168.15.107 - 2024-09-22 14:16:50.096,2024-09-22 14:16:50.096
2024-09-22 14:16:51.158,192.168.15.107 - 2024-09-22 14:16:51.097,2024-09-22 14:16:51.097
2024-09-22 14:16:52.194,192.168.15.107 - 2024-09-22 14:16:52.098,2024-09-22 14:16:52.098
2024-09-22 14:16:53.099,192.168.15.107 - 2024-09-22 14:16:53.099,2024-09-22 14:16:53.099
2024-09-22 14:16:54.201,192.168.15.107 - 2024-09-22 14:16:54.100,2024-09-22 14:16:54.100
2024-09-22 14:16:55.225,192.168.15.107 - 2024-09-22 14:16:55.101,2024-09-22 14:16:55.101
